IncidentID,County,RdwyNumber,RdwyType,Street,RoadwayName,StreetSfx,StreetDir,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,KABCO,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,Intersection Crash,Bicyclist,Pedestrian,Motor Vehicles
28134694,CAMPBELL,,OTHR,,ROBINSON,RD,,39.03376792,-84.44780784,0.219,5/11/2021 0:00,614,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAWN,0,0,0,1
28123502,CAMPBELL,KY0010,StateRoute,,FLAGG SPRINGS,PIKE,,38.91750817,-84.31985935,,5/11/2021 0:00,1700,1,1,0,1,C,CLEAR,DRY,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
28121678,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.98877929,-84.39534622,12.122,5/11/2021 0:00,1554,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28125859,CAMPBELL,I 0471,Interstate,,,,,39.09291905,-84.47895108,0.186,5/11/2021 0:00,1620,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,CURVE & LEVEL,DAYLIGHT,1,0,0,1
28125860,CAMPBELL,KY1892,StateRoute,,GRAND,AVE,,39.08637138,-84.47723692,2.152,5/11/2021 0:00,1602,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28173418,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.0351492,-84.45410025,16.62,5/11/2021 0:00,929,2,2,0,0,O,CLOUDY,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28168643,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.98203644,-84.39706283,11.823,5/12/2021 0:00,1813,2,2,0,0,O,CLEAR,DRY,1,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28140354,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.98226814,-84.39769736,11.861,5/12/2021 0:00,1056,2,1,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28125544,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.97986202,-84.36990353,10.611,5/12/2021 0:00,1330,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28134695,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03418896,-84.47040576,76.094,5/12/2021 0:00,712,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28127398,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.94733372,-84.33363304,7.577,5/12/2021 0:00,1955,2,2,0,0,O,CLEAR,DRY,1,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28125237,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.00970492,-84.46914404,16.537,5/12/2021 0:00,1647,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28123423,CAMPBELL,I 0471,Interstate,,,,,39.08573186,-84.47424586,0.178,5/12/2021 0:00,825,2,2,0,0,O,CLEAR,DRY,0,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28140769,CAMPBELL,,OTHR,244,CLEVELAND,AVE,,39.09922792,-84.47330329,0.31,5/13/2021 0:00,2200,2,2,0,0,O,CLEAR,DRY,1,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
28127964,CAMPBELL,I 0471,Interstate,5,I471 N,,,39.09957996,-84.4926541,4.797,5/13/2021 0:00,700,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28130754,CAMPBELL,US0027,USRoute,2404,ALEXANDRIA,PIKE,,39.07332638,-84.47216426,20.221,5/13/2021 0:00,1526,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28140612,CAMPBELL,KY0709,StateRoute,,ALEXANDRIA,PIKE,E,38.98820868,-84.3955851,0.43,5/13/2021 0:00,1825,2,2,0,1,C,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28132252,CAMPBELL,KY1120,StateRoute,100,10TH,ST,E,39.08767092,-84.48801088,0.862,5/13/2021 0:00,1250,2,1,0,0,O,CLEAR,DRY,1,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,1,0,1,0
28139507,CAMPBELL,KY0915,StateRoute,9653,LICKING,PIKE,,38.93205439,-84.40401307,1.279,5/14/2021 0:00,703,1,1,0,0,O,CLEAR,DRY,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,0,0,0,1
28146602,CAMPBELL,,OTHR,,5TH,ST,E,39.09500488,-84.48955656,0.31,5/14/2021 0:00,1652,2,2,0,0,O,CLOUDY,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28134526,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.99983828,-84.40819759,13.145,5/14/2021 0:00,930,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL IN INTERSECTION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,1,0,0,1
28144822,CAMPBELL,KY0009,StateRoute,,AA,HWY,,38.98875068,-84.39496756,12.123,5/14/2021 0:00,1149,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & GRADE,DAYLIGHT,1,0,0,1
28199398,CAMPBELL,,OTHR,,OFALLON,AVE,,39.10710121,-84.47793523,0.331,5/14/2021 0:00,2042,2,1,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28143069,CAMPBELL,I 0275,Interstate,,I275 E,,,39.02942122,-84.47118744,76.427,5/14/2021 0:00,1432,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28137275,CAMPBELL,KY0547,StateRoute,,FOUR MILE,RD,,38.98313089,-84.36365522,2.246,5/14/2021 0:00,640,1,1,0,0,O,CLEAR,DRY,0,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
28140775,CAMPBELL,,OTHR,474,WASHINGTON,AVE,,39.10208759,-84.47765387,0.09,5/14/2021 0:00,1512,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28148707,CAMPBELL,I 0471,Interstate,5,I471 N,,,39.09962687,-84.49261266,4.797,5/14/2021 0:00,1636,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28144821,CAMPBELL,KY0709,StateRoute,,ALEXANDRIA,PIKE,E,38.98772233,-84.39628285,0.386,5/14/2021 0:00,1247,3,3,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28135209,CAMPBELL,I 0471,Interstate,,I471 N,,,39.0997387,-84.49297481,4.817,5/15/2021 0:00,1510,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28134713,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03650687,-84.47027543,75.927,5/15/2021 0:00,1316,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28135012,CAMPBELL,I 0471,Interstate,,I471 N,,,39.10100312,-84.49535592,4.973,5/15/2021 0:00,1530,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28140547,CAMPBELL,,OTHR,72,GARDEN,WAY,,39.07057114,-84.45769769,0.187,5/15/2021 0:00,1316,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,0,0,0,1
28140772,CAMPBELL,KY0008,StateRoute,400,FAIRFIELD,AVE,,39.10660512,-84.48288113,1.9,5/15/2021 0:00,912,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28135024,CAMPBELL,I 0471,Interstate,,I471 N,,,39.09958619,-84.49269234,4.799,5/15/2021 0:00,1501,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28135890,CAMPBELL,,OTHR,204,KENTUCKY,DR,,39.07379114,-84.48631651,0.172,5/15/2021 0:00,1900,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,UNKNOWN,0,0,0,1
28135023,CAMPBELL,,OTHR,,9TH,ST,E,39.0912967,-84.48484325,0.286,5/15/2021 0:00,822,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28144828,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.97904139,-84.39367555,11.54,5/16/2021 0:00,1430,1,1,0,1,B,CLOUDY,DRY,0,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,1,0,0,1
28137471,CAMPBELL,KY1120,StateRoute,,10TH,ST,E,39.08865121,-84.48626068,1.006,5/16/2021 0:00,1208,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28140767,CAMPBELL,,OTHR,,RIVIERA,DR,,39.10181339,-84.48867568,,5/16/2021 0:00,2130,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
28154755,CAMPBELL,,OTHR,,9TH,ST,W,39.08592648,-84.49454882,0.18,5/16/2021 0:00,1738,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28162786,CAMPBELL,KY0010,StateRoute,,FLAGG SPRINGS,PIKE,,38.94303631,-84.35779128,3.782,5/16/2021 0:00,2207,1,1,0,0,O,CLEAR,DRY,0,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
28144549,CAMPBELL,I 0275,Interstate,,I275 E,,,39.0225881,-84.48865309,77.54,5/16/2021 0:00,1508,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28144529,CAMPBELL,I 0275,Interstate,,I275 W,,,39.053055,-84.43950415,73.754,5/16/2021 0:00,1331,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28156325,CAMPBELL,KY0008,StateRoute,113,6TH,AVE,,39.10924726,-84.47959027,2.153,5/16/2021 0:00,100,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
28138879,CAMPBELL,I 0471,Interstate,,,,,39.0840591,-84.47021327,0.141,5/16/2021 0:00,1820,1,1,0,1,B,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NOT IN GORE ,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,0,0,0,1
28144795,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.00435519,-84.42495228,13.955,5/17/2021 0:00,1311,2,2,0,0,O,CLOUDY,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28174523,CAMPBELL,KY0008,StateRoute,24,FAIRFIELD,AVE,,39.10271484,-84.48764426,1.529,5/17/2021 0:00,1015,2,2,0,0,O,RAINING,WATER (STANDING OR MOVING),0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28144547,CAMPBELL,I 0275,Interstate,,I275 E,,,39.02442019,-84.47909627,76.97,5/17/2021 0:00,1745,2,2,0,0,O,CLOUDY,DRY,1,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & HILLCREST,DAYLIGHT,0,0,0,1
28144292,CAMPBELL,US0027,USRoute,2335,ALEXANDRIA,PIKE,,39.07468216,-84.47536305,20.41,5/17/2021 0:00,1151,2,2,0,0,O,RAINING,WET,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,0,0,0,1
28142320,CAMPBELL,US0027,USRoute,,MONMOUTH,ST,,39.07906336,-84.48051464,20.835,5/17/2021 0:00,1318,2,2,0,0,O,CLOUDY,WET,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28148706,CAMPBELL,US0027,USRoute,800,MONMOUTH,ST,,39.08939454,-84.4914858,21.778,5/18/2021 0:00,933,2,2,0,0,O,CLOUDY,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28148986,CAMPBELL,,OTHR,,HIGHLAND,AVE,,39.07572458,-84.46187785,0.555,5/18/2021 0:00,1211,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28174514,CAMPBELL,,OTHR,875,LAFAYETTE,AVE,,39.09736995,-84.4765407,0.142,5/18/2021 0:00,935,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28173422,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03808501,-84.4702399,75.817,5/18/2021 0:00,1233,3,3,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28157871,CAMPBELL,I 0275,Interstate,,I275 W,,,39.02282697,-84.48680997,77.435,5/18/2021 0:00,1645,2,2,0,0,O,CLOUDY,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28174508,CAMPBELL,,OTHR,214,FOOTE,AVE,,39.10699508,-84.48160232,0.184,5/18/2021 0:00,1555,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28151504,CAMPBELL,,OTHR,,3RD,ST,W,39.09292233,-84.49750558,0.03,5/18/2021 0:00,1529,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28148708,CAMPBELL,I 0471,Interstate,,,,,39.09225689,-84.47595539,0.24,5/18/2021 0:00,1510,2,2,0,0,O,CLEAR,DRY,0,OTHER RAMP RELATED COLLISIONS NOT LISTED ABOVE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28153887,CAMPBELL,,OTHR,807,FT THOMAS,AVE,N,39.08655488,-84.45019009,0.175,5/19/2021 0:00,624,3,3,0,0,O,CLOUDY,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & GRADE,DAWN,0,0,0,1
28173763,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03627865,-84.47023641,75.943,5/19/2021 0:00,1619,3,3,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28153336,CAMPBELL,KY0008,StateRoute,,MARY INGLES,HWY,,38.99825745,-84.31266712,,5/19/2021 0:00,553,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,0,0,0,1
28162788,CAMPBELL,KY0010,StateRoute,,MAIN,ST,W,38.94547509,-84.4066647,0.056,5/19/2021 0:00,1739,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28162429,CAMPBELL,,OTHR,62,KENTUCKY,DR,,39.07547212,-84.47851048,0.677,5/19/2021 0:00,540,2,2,0,0,O,CLOUDY,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
28295250,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.00427311,-84.42472131,13.945,5/19/2021 0:00,1656,2,2,0,0,O,CLEAR,DRY,0,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28154362,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.9733507,-84.39214683,11.144,5/19/2021 0:00,1119,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28154364,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.95343131,-84.39326753,9.753,5/19/2021 0:00,1459,2,2,0,0,O,CLEAR,DRY,0,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,1,0,0,1
28157867,CAMPBELL,KY0009,StateRoute,,AA,HWY,,39.01077572,-84.4722472,16.725,5/20/2021 0:00,626,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28178055,CAMPBELL,KY1120,StateRoute,,MEMORIAL,PKWY,,39.08987879,-84.45049611,3.285,5/20/2021 0:00,734,2,2,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28160018,CAMPBELL,,OTHR,951,MAPLE,ST,,39.10718035,-84.47411065,0.127,5/20/2021 0:00,2215,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,0,0,0,1
28157873,CAMPBELL,,OTHR,,LICKING,PIKE,,39.06585501,-84.48696054,,5/20/2021 0:00,1636,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & LEVEL,DAYLIGHT,0,0,0,1
28157874,CAMPBELL,,OTHR,,I 275,,E,39.0235024,-84.48076552,,5/20/2021 0:00,1621,1,1,0,0,O,CLEAR,DRY,0,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,0,0,0,1
28158408,CAMPBELL,KY1998,StateRoute,,INDUSTRIAL,RD,,39.0273277,-84.44474223,1.891,5/20/2021 0:00,1821,2,2,0,0,O,CLEAR,DRY,0,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28157963,CAMPBELL,I 0471,Interstate,,I471 N,,,39.06092867,-84.46909963,1.3,5/20/2021 0:00,545,1,1,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
28166338,CAMPBELL,,OTHR,10618,PLEASANT RIDGE,RD,,38.91048206,-84.40705152,5.526,5/20/2021 0:00,1558,1,1,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,0,0,0,1
28161532,CAMPBELL,KY0008,StateRoute,,DAVE COWENS,DR,,39.09902703,-84.49169666,1.169,5/21/2021 0:00,2315,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
28189458,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03842637,-84.47014609,75.793,5/21/2021 0:00,1101,2,2,0,0,O,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,0,0,0,1
28188024,CAMPBELL,US0027,USRoute,3725,ALEXANDRIA,PIKE,,39.02652673,-84.44805688,15.934,5/21/2021 0:00,1552,3,3,0,1,B,CLEAR,DRY,0,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28168686,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,39.02543759,-84.44561153,15.779,5/21/2021 0:00,1608,2,2,0,0,O,CLEAR,DRY,1,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28160297,CAMPBELL,I 0275,Interstate,,I275 E,,,39.02797202,-84.47257838,76.544,5/21/2021 0:00,1130,2,2,0,0,O,CLEAR,DRY,0,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,CURVE & HILLCREST,DAYLIGHT,0,0,0,1
28173764,CAMPBELL,I 0275,Interstate,,I275 E,,,39.03214444,-84.47042961,76.24,5/21/2021 0:00,1512,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28168660,CAMPBELL,US0027,USRoute,4318,ALEXANDRIA,PIKE,,39.01809153,-84.43560001,15.021,5/21/2021 0:00,1057,2,2,0,0,O,CLEAR,DRY,0,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28160538,CAMPBELL,I 0471,Interstate,,I471 N,,,39.10109502,-84.49533473,4.975,5/21/2021 0:00,1910,6,6,0,2,C,CLEAR,DRY,1,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28175424,CAMPBELL,KY1120,StateRoute,,11TH,ST,W,39.08461323,-84.49027343,0.621,5/21/2021 0:00,1606,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28162785,CAMPBELL,KY0008,StateRoute,,MARY INGLES,HWY,,39.04406217,-84.42052119,9.062,5/21/2021 0:00,1604,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28161027,CAMPBELL,,OTHR,,PARK,AVE,,39.09572767,-84.48992557,0.128,5/21/2021 0:00,1740,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28157763,CAMPBELL,I 0275,Interstate,,I275 E,,,39.05289146,-84.43985015,73.775,5/21/2021 0:00,209,1,1,0,0,O,CLEAR,DRY,0,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,0,0,0,1
28179001,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.97236241,-84.39219798,11.074,5/22/2021 0:00,1221,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28170499,CAMPBELL,US0027,USRoute,,ALEXANDRIA,PIKE,,38.94521831,-84.39393958,9.182,5/22/2021 0:00,955,2,2,0,0,O,CLEAR,DRY,0,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,0,0,0,1
28163932,CAMPBELL,,OTHR,1033,BRIGHTON,ST,,39.08182034,-84.49676279,0.15,5/22/2021 0:00,2221,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,0,0,0,1
28257296,CAMPBELL,KY0008,StateRoute,,FAIRFIELD,AVE,,39.1088911,-84.48014499,2.115,5/22/2021 0:00,621,2,2,0,0,O,CLEAR,DRY,1,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,,DARK-HWY LIGHTED/ON,0,0,0,1
